"LABEL","ORDER_SEQ_ID","ORDER_TYPE_ID","ORD_CREATION_DATE","ORD_START_DATE","ORD_COMPLETION_DATE","REQUESTED_DELIVERY_DATE","DB_INSTANCE","ORD_STATE_ID","ORD_TXN_START_DATE","ORD_TXN_COMPLETION_DATE","ORD_TXN_REASON","VERSION","CREATION_VIEW_ID","STATE_ID","DATE_POS_STARTED","USERNAME","TASK_ID","TASK_TYPE","AUTHOR","COORD_SET_ID","EXECUTION_MODE"
"ACCEPT",4267140,10000,20/04/17,20/04/17,99/12/31,20/04/17,1,4,20/04/17,20/04/17,"Order submitted",1,10212,2,20/04/17,"oms-automation",10157,"A","oms-automation",1016402079,"D"
"ACCEPT",4267142,10000,20/04/17,20/04/17,99/12/31,20/04/17,1,4,20/04/17,20/04/17,"Order submitted",1,10212,2,20/04/17,"oms-automation",10157,"A","oms-automation",1016402085,"D"
"ACCEPT",4267146,10000,20/04/17,20/04/17,99/12/31,20/04/17,1,4,20/04/17,20/04/17,"Order submitted",1,10212,2,20/04/20,"oms-automation",10157,"A","oms-automation",1016402132,"D"
"ACCEPT",4267148,10000,20/04/17,20/04/17,99/12/31,20/04/17,1,4,20/04/17,20/04/17,"Order submitted",1,10212,2,20/04/17,"oms-automation",10157,"A","oms-automation",1016402143,"D"
"ACCEPT",4267162,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402237,"D"
"ACCEPT",4267164,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402225,"D"
"ACCEPT",4267166,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402245,"D"
"ACCEPT",4267168,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402287,"D"
"ACCEPT",4267170,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402278,"D"
"ACCEPT",4267172,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",5,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402354,"D"
